tech_group,technology,detail,category,company_id
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,0879568a-bd83-47ab-b3f9-34387cf2f29f
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,0879568a-bd83-47ab-b3f9-34387cf2f29f
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,0879568a-bd83-47ab-b3f9-34387cf2f29f
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,0879568a-bd83-47ab-b3f9-34387cf2f29f
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,9f2c9871-6279-4689-969d-96777038d8f4
Software,Security Software,Security Software,System Infrastructure Software,9f2c9871-6279-4689-969d-96777038d8f4
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,9f2c9871-6279-4689-969d-96777038d8f4
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,IT Consulting,IT Consulting,Project Oriented,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,9942a4da-a32e-45c1-b026-1904765081a2
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,9942a4da-a32e-45c1-b026-1904765081a2
Hardware,Server/Storage,Server/Storage,Infrastructure,9942a4da-a32e-45c1-b026-1904765081a2
Software,Storage Software,Storage Software,System Infrastructure Software,9942a4da-a32e-45c1-b026-1904765081a2
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,9942a4da-a32e-45c1-b026-1904765081a2
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,9942a4da-a32e-45c1-b026-1904765081a2
Software,Security Software,Security Software,System Infrastructure Software,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,9942a4da-a32e-45c1-b026-1904765081a2
Software,Application Platforms,Application Platforms,Application Development & Deployment,9942a4da-a32e-45c1-b026-1904765081a2
Software,Production Applications,Production Applications,Applications,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,9942a4da-a32e-45c1-b026-1904765081a2
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,9942a4da-a32e-45c1-b026-1904765081a2
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,9942a4da-a32e-45c1-b026-1904765081a2
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,9942a4da-a32e-45c1-b026-1904765081a2
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,9942a4da-a32e-45c1-b026-1904765081a2
Business Services,Business Consulting,Business Consulting,Project Oriented,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Application Development,Custom Application Development,Project Oriented,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,IT Education and Training,IT Education and Training,Support Services,9942a4da-a32e-45c1-b026-1904765081a2
Software,Data Management Software,Data Management Software,Application Development & Deployment,9942a4da-a32e-45c1-b026-1904765081a2
Business Services,Key Horizontal BPO,Key Horizontal BPO,Managed Services,9942a4da-a32e-45c1-b026-1904765081a2
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,9942a4da-a32e-45c1-b026-1904765081a2
IT Services,Application Development,Custom Application Development,Project Oriented,6a853343-722c-45f0-8052-2c5a358c33f7
IT Services,IT Education and Training,IT Education and Training,Support Services,6a853343-722c-45f0-8052-2c5a358c33f7
Software,Security Software,Security Software,System Infrastructure Software,6a853343-722c-45f0-8052-2c5a358c33f7
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,6a853343-722c-45f0-8052-2c5a358c33f7
IT Services,IT Consulting,IT Consulting,Project Oriented,6a853343-722c-45f0-8052-2c5a358c33f7
Software,Data Management Software,Data Management Software,Application Development & Deployment,6a853343-722c-45f0-8052-2c5a358c33f7
Business Services,Key Horizontal BPO,Key Horizontal BPO,Managed Services,6a853343-722c-45f0-8052-2c5a358c33f7
Hardware,Personal Computing Device,Desktop,Devices,6a853343-722c-45f0-8052-2c5a358c33f7
Hardware,Personal Computing Device,Notebook,Devices,6a853343-722c-45f0-8052-2c5a358c33f7
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,6a853343-722c-45f0-8052-2c5a358c33f7
Hardware,Server/Storage,Server/Storage,Infrastructure,6a853343-722c-45f0-8052-2c5a358c33f7
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,6a853343-722c-45f0-8052-2c5a358c33f7
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,6a853343-722c-45f0-8052-2c5a358c33f7
IT Services,Application Development,Custom Application Development,Project Oriented,f4fecae3-5cbd-4b03-b7e3-3b6d3c22425f
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,f4fecae3-5cbd-4b03-b7e3-3b6d3c22425f
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,f4fecae3-5cbd-4b03-b7e3-3b6d3c22425f
Hardware,Network Equipment,Network Equipment,Infrastructure,f4fecae3-5cbd-4b03-b7e3-3b6d3c22425f
Software,Security Software,Security Software,System Infrastructure Software,f4fecae3-5cbd-4b03-b7e3-3b6d3c22425f
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Software,Security Software,Security Software,System Infrastructure Software,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Hardware,Personal Computing Device,Desktop,Devices,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
IT Services,IT Education and Training,IT Education and Training,Support Services,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Software,Network Software,Network Software,System Infrastructure Software,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Hardware,Network Equipment,Network Equipment,Infrastructure,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
Hardware,Server/Storage,Server/Storage,Infrastructure,0ed8e3a8-c8b3-4154-9eb4-7b6e1c66d51d
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,0c777b69-1745-4c96-ba58-2580fe2e9942
Software,Network Software,Network Software,System Infrastructure Software,0c777b69-1745-4c96-ba58-2580fe2e9942
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,0c777b69-1745-4c96-ba58-2580fe2e9942
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,0c777b69-1745-4c96-ba58-2580fe2e9942
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,0c777b69-1745-4c96-ba58-2580fe2e9942
Software,Security Software,Security Software,System Infrastructure Software,8a678628-4d90-44a1-a9b1-6cc4e5d84926
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,8a678628-4d90-44a1-a9b1-6cc4e5d84926
Hardware,Network Equipment,Network Equipment,Infrastructure,8a678628-4d90-44a1-a9b1-6cc4e5d84926
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,67a43e5d-bc8a-4f07-9790-97cef9408eef
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,67a43e5d-bc8a-4f07-9790-97cef9408eef
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,67a43e5d-bc8a-4f07-9790-97cef9408eef
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,67a43e5d-bc8a-4f07-9790-97cef9408eef
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,67a43e5d-bc8a-4f07-9790-97cef9408eef
IT Services,Application Development,Custom Application Development,Project Oriented,67a43e5d-bc8a-4f07-9790-97cef9408eef
Software,Collaborative Applications,Collaborative Applications,Applications,67a43e5d-bc8a-4f07-9790-97cef9408eef
Hardware,Server/Storage,Server/Storage,Infrastructure,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Application Platforms,Application Platforms,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
Hardware,Personal Computing Device,Desktop,Devices,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
Hardware,Network Equipment,Network Equipment,Infrastructure,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Engineering Applications,Engineering Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Application Development Software,Application Development Software,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Technology Outsourcing,Network and Endpoint Outsourcing Services,Managed Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
Business Services,Key Horizontal BPO,Key Horizontal BPO,Managed Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Production Applications,Production Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Network Software,Network Software,System Infrastructure Software,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Security Software,Security Software,System Infrastructure Software,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Collaborative Applications,Collaborative Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Storage Software,Storage Software,System Infrastructure Software,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Data Management Software,Data Management Software,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,c4cf86b4-ece4-44c5-ba17-d49604331d65
Hardware,Personal Computing Device,Notebook,Devices,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,IT Consulting,IT Consulting,Project Oriented,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,IT Education and Training,IT Education and Training,Support Services,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,c4cf86b4-ece4-44c5-ba17-d49604331d65
IT Services,Application Development,Custom Application Development,Project Oriented,c4cf86b4-ece4-44c5-ba17-d49604331d65
Business Services,Business Consulting,Business Consulting,Project Oriented,c4cf86b4-ece4-44c5-ba17-d49604331d65
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,affd5cc4-f28e-495b-aa35-374ccc31a396
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,affd5cc4-f28e-495b-aa35-374ccc31a396
IT Services,IT Consulting,IT Consulting,Project Oriented,affd5cc4-f28e-495b-aa35-374ccc31a396
IT Services,Application Development,Custom Application Development,Project Oriented,affd5cc4-f28e-495b-aa35-374ccc31a396
